WinPct,HomeWinPct,BlowoutWinPct,AvgPointDiff,SdPointDiff,PPG,Last5WinPct,AvgOppWinPct,madePlayoffs
0.5757575757575758,0.5714285714285714,0.2631578947368421,1.696969696969697,15.944209075093786,101.66666666666667,0.8,0.4775022956841139,yes
0.7272727272727273,0.7777777777777778,0.25,4.0606060606060606,10.550294409219685,105.15151515151516,0.8,0.4637281910009183,yes
0.3333333333333333,0.3684210526315789,0.09090909090909091,-5.242424242424242,10.332080813630618,99.78787878787878,0.2,0.5041322314049587,no
0.6060606060606061,0.5833333333333334,0.35,5.363636363636363,9.848280883668801,106.39393939393939,0.6,0.4591368227731864,yes
0.5151515151515151,0.5294117647058824,0.29411764705882354,1.4242424242424243,13.360460094599809,108.24242424242425,0.2,0.5004591368227732,no
0.3333333333333333,0.23529411764705882,0.45454545454545453,-0.5454545454545454,10.86304201493218,105.48484848484848,0,0.49586776859504134,no
0.2727272727272727,0.2777777777777778,0.1111111111111111,-6.909090909090909,11.378059029233732,101,0.4,0.5142332415059688,no
0.5454545454545454,0.6,0.3888888888888889,0.15151515151515152,15.282999566759653,108.06060606060606,0.2,0.4775022956841139,yes
0.8181818181818182,0.8888888888888888,0.5555555555555556,12.848484848484848,13.26442896462474,108.78787878787878,0.6,0.4573002754820937,yes
0.5757575757575758,0.6842105263157895,0.2631578947368421,0.8484848484848485,13.221954309313572,100.39393939393939,0.8,0.4866850321395776,yes
0.3333333333333333,0.3333333333333333,0.09090909090909091,-5.878787878787879,11.588673284067012,99.54545454545455,0.4,0.49586776859504134,no
0.36363636363636365,0.5714285714285714,0.25,-4.666666666666667,13.403979508588733,107.06060606060606,0.4,0.5105601469237833,no
0.42424242424242425,0.6470588235294118,0.35714285714285715,-2.3333333333333335,16.58626439758714,108.12121212121212,0.6,0.5114784205693297,no
0.30303030303030304,0.4375,0.3,-5.303030303030303,14.312330454202874,107.33333333333333,0.2,0.512396694214876,no
0.42424242424242425,0.4375,0.21428571428571427,-0.696969696969697,12.35537547103701,103.3030303030303,0.2,0.519742883379247,no
0.6060606060606061,0.4117647058823529,0.4,3.9393939393939394,11.263712182101074,107.15151515151516,0.8,0.49770431588613406,yes
0.6666666666666666,0.7647058823529411,0.2727272727272727,4.242424242424242,11.297207351349888,109.39393939393939,0.4,0.49770431588613406,yes
0.5151515151515151,0.5714285714285714,0.23529411764705882,0.8484848484848485,11.94550441620511,93.0909090909091,0.4,0.47842056932966026,yes
0.5757575757575758,0.75,0.3157894736842105,1.878787878787879,13.891898663784174,100.18181818181819,0.6,0.494949494949495,no
0.48484848484848486,0.5714285714285714,0.1875,0.5454545454545454,11.89298876726039,100.24242424242425,0.4,0.494949494949495,yes
0.6666666666666666,0.8,0.36363636363636365,4.303030303030303,14.358109312521027,108.21212121212122,0.8,0.47474747474747475,yes
0.5454545454545454,0.7647058823529411,0.4444444444444444,4.181818181818182,15.003029997000908,104.96969696969697,1,0.49954086317722685,yes
0.48484848484848486,0.5333333333333333,0.25,-2.9393939393939394,14.649956045026624,99.87878787878788,0.4,0.5105601469237833,yes
0.42424242424242425,0.55,0.2857142857142857,-1.606060606060606,11.637599070307076,102.78787878787878,0.4,0.5032139577594124,no
0.42424242424242425,0.5,0.2857142857142857,-0.7878787878787878,11.357149663751398,98.0909090909091,0.8,0.5169880624426079,no
0.09090909090909091,0.23076923076923078,0,-12.969696969696969,9.241498960141858,95.06060606060606,0,0.5390266299357208,no
0.5757575757575758,0.6,0.05263157894736842,0.12121212121212122,10.46648692183048,98.48484848484848,0.4,0.5050505050505051,yes
0.3939393939393939,0.5294117647058824,0.15384615384615385,-3.1515151515151514,12.349395764877558,100.36363636363636,0.4,0.519742883379247,no
0.45454545454545453,0.6111111111111112,0.06666666666666667,-0.6060606060606061,8.891496618748281,102.18181818181819,0.4,0.48943985307621674,no
0.45454545454545453,0.631578947368421,0.2,-1.0909090909090908,13.19650435807632,104.75757575757575,0.6,0.5050505050505051,no
